date,Movie,budget,domestic_revenue,world_revenue,year,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
2011-10-14,Footloose,24000000.0,51802742.0,62989834.0,2011,Footloose,0,2011,113,Drama,5.8,53525
2011-10-14,Footloose,24000000.0,51802742.0,62989834.0,2011,Footloose,0,2011,113,Music,5.8,53525
2011-10-14,La piel que habito,11000000.0,3185193.0,38156027.0,2011,,0,2015,\N,Action,7.2,7
2011-10-14,La piel que habito,11000000.0,3185193.0,38156027.0,2011,,0,2015,\N,Drama,7.2,7
2011-10-14,La piel que habito,11000000.0,3185193.0,38156027.0,2011,,0,2015,\N,Mystery,7.2,7
2011-10-14,Fireflies in the Garden,8000000.0,36884.0,3587191.0,2011,Fireflies in the Garden,0,2008,99,Drama,6.4,13758
2015-10-14,Goosebumps,58000000.0,80069458.0,158952243.0,2015,Goosebumps,0,2015,103,Adventure,6.3,97107
2015-10-14,Goosebumps,58000000.0,80069458.0,158952243.0,2015,Goosebumps,0,2015,103,Comedy,6.3,97107
2015-10-14,Goosebumps,58000000.0,80069458.0,158952243.0,2015,Goosebumps,0,2015,103,Fantasy,6.3,97107
2015-10-14,Crimson Peak,55000000.0,31090320.0,74966854.0,2015,Crimson Peak,0,2015,119,Drama,6.5,160971
2015-10-14,Crimson Peak,55000000.0,31090320.0,74966854.0,2015,Crimson Peak,0,2015,119,Horror,6.5,160971
2015-10-14,Crimson Peak,55000000.0,31090320.0,74966854.0,2015,Crimson Peak,0,2015,119,Mystery,6.5,160971
2015-10-14,Bridge of Spies,40000000.0,72313754.0,162498338.0,2015,Bridge of Spies,0,2015,142,Drama,7.6,331625
2015-10-14,Bridge of Spies,40000000.0,72313754.0,162498338.0,2015,Bridge of Spies,0,2015,142,History,7.6,331625
2015-10-14,Bridge of Spies,40000000.0,72313754.0,162498338.0,2015,Bridge of Spies,0,2015,142,Thriller,7.6,331625
2016-10-14,Kevin Hart: What Now?,10000000.0,23591043.0,23591043.0,2016,,0,2015,\N,Action,7.2,7
2016-10-14,Kevin Hart: What Now?,10000000.0,23591043.0,23591043.0,2016,,0,2015,\N,Drama,7.2,7
2016-10-14,Kevin Hart: What Now?,10000000.0,23591043.0,23591043.0,2016,,0,2015,\N,Mystery,7.2,7
2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,Max Steel,0,2016,92,Action,4.6,20844
2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,Max Steel,0,2016,92,Adventure,4.6,20844
2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,Max Steel,0,2016,92,Fantasy,4.6,20844
2021-10-14,Halloween Kills,20000000.0,92002155.0,130851162.0,2021,Halloween Kills,0,2021,105,Action,5.5,101376
2021-10-14,Halloween Kills,20000000.0,92002155.0,130851162.0,2021,Halloween Kills,0,2021,105,Drama,5.5,101376
2021-10-14,Halloween Kills,20000000.0,92002155.0,130851162.0,2021,Halloween Kills,0,2021,105,Horror,5.5,101376
1969-10-15,Paint Your Wagon,20000000.0,31678778.0,31678778.0,1969,Paint Your Wagon,0,1969,164,Comedy,6.6,15224
1969-10-15,Paint Your Wagon,20000000.0,31678778.0,31678778.0,1969,Paint Your Wagon,0,1969,164,Drama,6.6,15224
1969-10-15,Paint Your Wagon,20000000.0,31678778.0,31678778.0,1969,Paint Your Wagon,0,1969,164,Musical,6.6,15224
1993-10-15,The Beverly Hillbillies,25000000.0,42222647.0,55598481.0,1993,The Beverly Hillbillies,0,1993,92,Comedy,5.1,20160
1993-10-15,The Beverly Hillbillies,25000000.0,42222647.0,55598481.0,1993,The Beverly Hillbillies,0,1993,92,Family,5.1,20160
1999-10-15,Fight Club,65000000.0,37030102.0,100820947.0,1999,Fight Club,0,1999,139,Drama,8.8,2388636
1999-10-15,The Story of Us,50000000.0,27100030.0,27100030.0,1999,The Story of Us,0,1999,95,Comedy,6.0,25192
1999-10-15,The Story of Us,50000000.0,27100030.0,27100030.0,1999,The Story of Us,0,1999,95,Drama,6.0,25192
1999-10-15,The Story of Us,50000000.0,27100030.0,27100030.0,1999,The Story of Us,0,1999,95,Romance,6.0,25192
1999-10-15,The Straight Story,10000000.0,6197866.0,6228621.0,1999,The Straight Story,0,1999,112,Biography,8.0,99481
1999-10-15,The Straight Story,10000000.0,6197866.0,6228621.0,1999,The Straight Story,0,1999,112,Drama,8.0,99481
1999-10-15,The Omega Code,7200000.0,12610552.0,12678312.0,1999,The Omega Code,0,1999,100,Action,3.5,5569
1999-10-15,The Omega Code,7200000.0,12610552.0,12678312.0,1999,The Omega Code,0,1999,100,Adventure,3.5,5569
1999-10-15,The Omega Code,7200000.0,12610552.0,12678312.0,1999,The Omega Code,0,1999,100,Fantasy,3.5,5569
2004-10-15,Shall We Dance?,40000000.0,57887882.0,170125882.0,2004,Shall We Dance?,0,2004,106,Comedy,6.2,50202
2004-10-15,Shall We Dance?,40000000.0,57887882.0,170125882.0,2004,Shall We Dance?,0,2004,106,Drama,6.2,50202
2004-10-15,Shall We Dance?,40000000.0,57887882.0,170125882.0,2004,Shall We Dance?,0,2004,106,Music,6.2,50202
2004-10-15,Team America: World Police,20000000.0,32774834.0,50948811.0,2004,Team America: World Police,0,2004,98,Action,7.2,180541
2004-10-15,Team America: World Police,20000000.0,32774834.0,50948811.0,2004,Team America: World Police,0,2004,98,Comedy,7.2,180541
2004-10-15,Being Julia,18000000.0,7739049.0,14451322.0,2004,Being Julia,0,2004,104,Comedy,7.0,13044
2004-10-15,Being Julia,18000000.0,7739049.0,14451322.0,2004,Being Julia,0,2004,104,Drama,7.0,13044
2004-10-15,Being Julia,18000000.0,7739049.0,14451322.0,2004,Being Julia,0,2004,104,Romance,7.0,13044
2004-10-15,2046,12000000.0,1442338.0,19278598.0,2004,2046,0,2004,129,Drama,7.4,62640
2004-10-15,2046,12000000.0,1442338.0,19278598.0,2004,2046,0,2004,129,Romance,7.4,62640
2004-10-15,2046,12000000.0,1442338.0,19278598.0,2004,2046,0,2004,129,Sci-Fi,7.4,62640
2004-10-15,Eulogy,10000000.0,70527.0,91201.0,2004,Eulogy,0,2004,91,Comedy,6.4,9406
2004-10-15,Eulogy,10000000.0,70527.0,91201.0,2004,Eulogy,0,2004,91,Drama,6.4,9406
2010-10-15,Red,60000000.0,90380162.0,196439693.0,2010,RED,0,2010,111,Action,7.0,328624
2010-10-15,Red,60000000.0,90380162.0,196439693.0,2010,RED,0,2010,111,Comedy,7.0,328624
2010-10-15,Red,60000000.0,90380162.0,196439693.0,2010,RED,0,2010,111,Crime,7.0,328624
2010-10-15,Hereafter,50000000.0,32746941.0,108660270.0,2010,Hereafter,0,2010,129,Drama,6.5,96201
2010-10-15,Hereafter,50000000.0,32746941.0,108660270.0,2010,Hereafter,0,2010,129,Fantasy,6.5,96201
2010-10-15,Hereafter,50000000.0,32746941.0,108660270.0,2010,Hereafter,0,2010,129,Romance,6.5,96201
2010-10-15,Jackass 3D,20000000.0,117229692.0,171685793.0,2010,Jackass 3D,0,2010,94,Action,7.0,69269
2010-10-15,Jackass 3D,20000000.0,117229692.0,171685793.0,2010,Jackass 3D,0,2010,94,Comedy,7.0,69269
2010-10-15,Jackass 3D,20000000.0,117229692.0,171685793.0,2010,Jackass 3D,0,2010,94,Documentary,7.0,69269
2010-10-15,Carlos,18000000.0,145526.0,1619153.0,2010,,0,2015,\N,Action,7.2,7
2010-10-15,Carlos,18000000.0,145526.0,1619153.0,2010,,0,2015,\N,Drama,7.2,7
2010-10-15,Carlos,18000000.0,145526.0,1619153.0,2010,,0,2015,\N,Mystery,7.2,7
2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,2010,Conviction,0,2010,107,Biography,7.2,46655
2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,2010,Conviction,0,2010,107,Crime,7.2,46655
2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,2010,Conviction,0,2010,107,Drama,7.2,46655
2010-10-15,N-Secure,1600000.0,2595644.0,2595644.0,2010,N-Secure,0,2010,105,Crime,3.7,679
2010-10-15,N-Secure,1600000.0,2595644.0,2595644.0,2010,N-Secure,0,2010,105,Drama,3.7,679
2010-10-15,N-Secure,1600000.0,2595644.0,2595644.0,2010,N-Secure,0,2010,105,Thriller,3.7,679
2010-10-15,I Want Your Money,400000.0,433588.0,433588.0,2010,I Want Your Money,0,2010,92,Documentary,4.6,1325
2015-10-15,The Lobster,4500000.0,9196278.0,17985061.0,2015,The Lobster,0,2015,119,Drama,7.1,308424
2015-10-15,The Lobster,4500000.0,9196278.0,17985061.0,2015,The Lobster,0,2015,119,Romance,7.1,308424
2015-10-15,The Lobster,4500000.0,9196278.0,17985061.0,2015,The Lobster,0,2015,119,Sci-Fi,7.1,308424
2015-10-15,Siakh lokhamim: ha'slilim ha'gnouzim,450000.0,41260.0,42503.0,2015,,0,2015,\N,Action,7.2,7
2015-10-15,Siakh lokhamim: ha'slilim ha'gnouzim,450000.0,41260.0,42503.0,2015,,0,2015,\N,Drama,7.2,7
2015-10-15,Siakh lokhamim: ha'slilim ha'gnouzim,450000.0,41260.0,42503.0,2015,,0,2015,\N,Mystery,7.2,7
2021-10-15,Vuosisadan häät,1450175.0,0.0,144664.0,2021,,0,2015,\N,Action,7.2,7
2021-10-15,Vuosisadan häät,1450175.0,0.0,144664.0,2021,,0,2015,\N,Drama,7.2,7
2021-10-15,Vuosisadan häät,1450175.0,0.0,144664.0,2021,,0,2015,\N,Mystery,7.2,7
1996-10-16,Get on the Bus,2400000.0,5691854.0,5691854.0,1996,Get on the Bus,0,1996,120,Adventure,6.9,6147
1996-10-16,Get on the Bus,2400000.0,5691854.0,5691854.0,1996,Get on the Bus,0,1996,120,Drama,6.9,6147
1996-10-16,Get on the Bus,2400000.0,5691854.0,5691854.0,1996,Get on the Bus,0,1996,120,History,6.9,6147
1998-10-16,Practical Magic,60000000.0,46850558.0,68336997.0,1998,Practical Magic,0,1998,104,Comedy,6.3,97197
1998-10-16,Practical Magic,60000000.0,46850558.0,68336997.0,1998,Practical Magic,0,1998,104,Drama,6.3,97197
1998-10-16,Practical Magic,60000000.0,46850558.0,68336997.0,1998,Practical Magic,0,1998,104,Fantasy,6.3,97197
1998-10-16,Beloved,53000000.0,22852487.0,22852487.0,1998,Beloved,0,1998,172,Drama,6.1,9687
1998-10-16,Beloved,53000000.0,22852487.0,22852487.0,1998,Beloved,0,1998,172,History,6.1,9687
1998-10-16,Beloved,53000000.0,22852487.0,22852487.0,1998,Beloved,0,1998,172,Horror,6.1,9687
1998-10-16,Bride of Chucky,25000000.0,32404188.0,50692188.0,1998,Bride of Chucky,0,1998,89,Comedy,5.6,66088
1998-10-16,Bride of Chucky,25000000.0,32404188.0,50692188.0,1998,Bride of Chucky,0,1998,89,Horror,5.6,66088
1998-10-16,Bride of Chucky,25000000.0,32404188.0,50692188.0,1998,Bride of Chucky,0,1998,89,Thriller,5.6,66088
1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,1998,Happiness,0,1998,134,Comedy,7.7,75806
1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,1998,Happiness,0,1998,134,Drama,7.7,75806
2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0,2009,Where the Wild Things Are,0,2009,101,Adventure,6.7,109416
2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0,2009,Where the Wild Things Are,0,2009,101,Drama,6.7,109416
2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0,2009,Where the Wild Things Are,0,2009,101,Family,6.7,109416
2009-10-16,Law Abiding Citizen,53000000.0,73357727.0,131159781.0,2009,Law Abiding Citizen,0,2009,109,Action,7.4,326330
2009-10-16,Law Abiding Citizen,53000000.0,73357727.0,131159781.0,2009,Law Abiding Citizen,0,2009,109,Crime,7.4,326330
2009-10-16,Law Abiding Citizen,53000000.0,73357727.0,131159781.0,2009,Law Abiding Citizen,0,2009,109,Drama,7.4,326330
2009-10-16,The Stepfather,20000000.0,29062561.0,29227561.0,2009,The Stepfather,0,2009,101,Mystery,5.6,39715
2009-10-16,The Stepfather,20000000.0,29062561.0,29227561.0,2009,The Stepfather,0,2009,101,Thriller,5.6,39715
2009-10-16,Janky Promoters,10000000.0,9069.0,9069.0,2009,The Janky Promoters,0,2009,85,Comedy,5.1,1858
2009-10-16,Janky Promoters,10000000.0,9069.0,9069.0,2009,The Janky Promoters,0,2009,85,Crime,5.1,1858
2009-10-16,Janky Promoters,10000000.0,9069.0,9069.0,2009,The Janky Promoters,0,2009,85,Music,5.1,1858
2015-10-16,Room,13000000.0,14677674.0,36316727.0,2015,Room,0,2015,118,Drama,8.1,459084
2015-10-16,Room,13000000.0,14677674.0,36316727.0,2015,Room,0,2015,118,Thriller,8.1,459084
2015-10-16,Woodlawn,13000000.0,14394097.0,14403891.0,2015,,0,2015,\N,Action,7.2,7
2015-10-16,Woodlawn,13000000.0,14394097.0,14403891.0,2015,,0,2015,\N,Drama,7.2,7
2015-10-16,Woodlawn,13000000.0,14394097.0,14403891.0,2015,,0,2015,\N,Mystery,7.2,7
2015-10-16,Truth,9600000.0,2541854.0,6842580.0,2015,Truth,0,2015,125,Biography,6.8,21604
2015-10-16,Truth,9600000.0,2541854.0,6842580.0,2015,Truth,0,2015,125,Drama,6.8,21604
2015-10-16,Truth,9600000.0,2541854.0,6842580.0,2015,Truth,0,2015,125,History,6.8,21604
2015-10-16,Beasts of No Nation,6000000.0,90777.0,90777.0,2015,Beasts of No Nation,0,2015,137,Drama,7.7,87972
2015-10-16,Beasts of No Nation,6000000.0,90777.0,90777.0,2015,Beasts of No Nation,0,2015,137,War,7.7,87972
2016-10-16,Mi America,2100000.0,3330.0,3330.0,2016,I America,0,2016,112,Drama,7.0,43
2020-10-16,Love and Monsters,30000000.0,1070714.0,1131683.0,2020,Lyubov i monstry,0,2020,86,Comedy,4.1,119
2020-10-16,Love and Monsters,30000000.0,1070714.0,1131683.0,2020,Love and Monsters,0,2020,109,Action,6.9,149166
2020-10-16,Love and Monsters,30000000.0,1070714.0,1131683.0,2020,Love and Monsters,0,2020,109,Adventure,6.9,149166
2020-10-16,Love and Monsters,30000000.0,1070714.0,1131683.0,2020,Love and Monsters,0,2020,109,Comedy,6.9,149166
2020-10-16,Demon Slayer: Kimetsu no Yaiba—The Movie: Mugen…,15750000.0,49888502.0,507119058.0,2020,Gekijôban Kimetsu no yaiba: Mugen Ressha hen,0,2020,117,Action,8.2,78234
2020-10-16,Demon Slayer: Kimetsu no Yaiba—The Movie: Mugen…,15750000.0,49888502.0,507119058.0,2020,Gekijôban Kimetsu no yaiba: Mugen Ressha hen,0,2020,117,Adventure,8.2,78234
2020-10-16,Demon Slayer: Kimetsu no Yaiba—The Movie: Mugen…,15750000.0,49888502.0,507119058.0,2020,Gekijôban Kimetsu no yaiba: Mugen Ressha hen,0,2020,117,Animation,8.2,78234
2020-10-16,Sh*thouse,15000.0,18148.0,24745.0,2020,Shithouse,0,2020,100,Comedy,6.9,6963
2020-10-16,Sh*thouse,15000.0,18148.0,24745.0,2020,Shithouse,0,2020,100,Drama,6.9,6963
2020-10-16,Sh*thouse,15000.0,18148.0,24745.0,2020,Shithouse,0,2020,100,Romance,6.9,6963
1939-10-17,Mr. Smith Goes To Washington,1500000.0,9000000.0,9000000.0,1939,Mr. Smith Goes to Washington,0,1939,129,Comedy,8.1,123226
1939-10-17,Mr. Smith Goes To Washington,1500000.0,9000000.0,9000000.0,1939,Mr. Smith Goes to Washington,0,1939,129,Drama,8.1,123226
1956-10-17,Around the World in 80 Days,6000000.0,42000000.0,42000000.0,1956,Die Reise um die Erde in 80 Tagen,0,1919,121,Adventure,6.6,17
1956-10-17,Around the World in 80 Days,6000000.0,42000000.0,42000000.0,1956,Die Reise um die Erde in 80 Tagen,0,1919,121,Drama,6.6,17
1956-10-17,Around the World in 80 Days,6000000.0,42000000.0,42000000.0,1956,Die Reise um die Erde in 80 Tagen,0,1919,121,Romance,6.6,17
1978-10-17,Halloween,325000.0,47274000.0,70274000.0,1978,Halloween,0,1978,91,Horror,7.7,315894
1978-10-17,Halloween,325000.0,47274000.0,70274000.0,1978,Halloween,0,1978,91,Thriller,7.7,315894
1979-10-17,The Black Stallion,2700000.0,37799643.0,37799643.0,1979,The Black Stallion,0,1979,118,Adventure,7.4,14345
1979-10-17,The Black Stallion,2700000.0,37799643.0,37799643.0,1979,The Black Stallion,0,1979,118,Family,7.4,14345
1979-10-17,The Black Stallion,2700000.0,37799643.0,37799643.0,1979,The Black Stallion,0,1979,118,Sport,7.4,14345
1986-10-17,The Color of Money,10000000.0,52293000.0,52293000.0,1986,The Color of Money,0,1986,119,Drama,7.0,95072
1986-10-17,The Color of Money,10000000.0,52293000.0,52293000.0,1986,The Color of Money,0,1986,119,Sport,7.0,95072
1997-10-17,Devil’s Advocate,57000000.0,61007424.0,153007424.0,1997,The Devil's Advocate,0,1997,144,Drama,7.5,411393
1997-10-17,Devil’s Advocate,57000000.0,61007424.0,153007424.0,1997,The Devil's Advocate,0,1997,144,Fantasy,7.5,411393
1997-10-17,Devil’s Advocate,57000000.0,61007424.0,153007424.0,1997,The Devil's Advocate,0,1997,144,Mystery,7.5,411393
1997-10-17,I Know What You Did Last Summer,17000000.0,72250091.0,125250091.0,1997,I Know What You Did Last Summer,0,1997,101,Horror,5.8,161942
1997-10-17,I Know What You Did Last Summer,17000000.0,72250091.0,125250091.0,1997,I Know What You Did Last Summer,0,1997,101,Mystery,5.8,161942
2003-10-17,The Texas Chainsaw Massacre,9000000.0,80571655.0,107967319.0,2003,The Texas Chainsaw Massacre,0,2003,98,Horror,6.2,154927
2003-10-17,Pieces of April,300000.0,2528664.0,3571253.0,2003,Pieces of April,0,2003,80,Comedy,7.0,22265
2003-10-17,Pieces of April,300000.0,2528664.0,3571253.0,2003,Pieces of April,0,2003,80,Drama,7.0,22265
2008-10-17,Max Payne,35000000.0,40689393.0,87775050.0,2008,Max Payne,0,2008,100,Action,5.3,131101
2008-10-17,Max Payne,35000000.0,40689393.0,87775050.0,2008,Max Payne,0,2008,100,Crime,5.3,131101
2008-10-17,Max Payne,35000000.0,40689393.0,87775050.0,2008,Max Payne,0,2008,100,Drama,5.3,131101
2008-10-17,What Just Happened,27000000.0,1090947.0,2412123.0,2008,What Just Happened,0,2008,104,Comedy,5.6,28724
2008-10-17,What Just Happened,27000000.0,1090947.0,2412123.0,2008,What Just Happened,0,2008,104,Drama,5.6,28724
2008-10-17,W.,25100000.0,25534493.0,28575778.0,2008,W.,0,2008,129,Biography,6.3,50418
2008-10-17,W.,25100000.0,25534493.0,28575778.0,2008,W.,0,2008,129,Comedy,6.3,50418
2008-10-17,W.,25100000.0,25534493.0,28575778.0,2008,W.,0,2008,129,Drama,6.3,50418
2008-10-17,Sex Drive,19000000.0,8402485.0,10412485.0,2008,Sex Drive,0,2008,109,Comedy,6.5,92678
2008-10-17,Sex Drive,19000000.0,8402485.0,10412485.0,2008,Sex Drive,0,2008,109,Romance,6.5,92678
2008-10-17,The Secret Life of Bees,11000000.0,37780486.0,39994347.0,2008,The Secret Life of Bees,0,2008,114,Drama,7.2,28372
2012-10-17,Astérix et Obélix: Au service de Sa Majesté,77600000.0,0.0,60680125.0,2012,,0,2015,\N,Action,7.2,7
2012-10-17,Astérix et Obélix: Au service de Sa Majesté,77600000.0,0.0,60680125.0,2012,,0,2015,\N,Drama,7.2,7
2012-10-17,Astérix et Obélix: Au service de Sa Majesté,77600000.0,0.0,60680125.0,2012,,0,2015,\N,Mystery,7.2,7
2012-10-17,Alex Cross,35000000.0,25888412.0,35426759.0,2012,Alex Cross,0,2012,101,Action,5.2,35721
2012-10-17,Alex Cross,35000000.0,25888412.0,35426759.0,2012,Alex Cross,0,2012,101,Crime,5.2,35721
2012-10-17,Alex Cross,35000000.0,25888412.0,35426759.0,2012,Alex Cross,0,2012,101,Mystery,5.2,35721
2012-10-17,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,2012,Paranormal Activity 2,0,2010,91,Horror,5.7,111398
2012-10-17,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,2012,Paranormal Activity 2,0,2010,91,Mystery,5.7,111398
2014-10-17,Fury,80000000.0,85817906.0,210315681.0,2014,Fury,0,2014,134,Action,7.6,561857
2014-10-17,Fury,80000000.0,85817906.0,210315681.0,2014,Fury,0,2014,134,Drama,7.6,561857
2014-10-17,Fury,80000000.0,85817906.0,210315681.0,2014,Fury,0,2014,134,War,7.6,561857
2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,2014,The Book of Life,0,2014,95,Adventure,7.2,79489
2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,2014,The Book of Life,0,2014,95,Animation,7.2,79489
2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,2014,The Book of Life,0,2014,95,Comedy,7.2,79489
2014-10-17,The Best of Me,26000000.0,26766213.0,41059418.0,2014,The Best of Me,0,2014,118,Drama,6.7,78474
2014-10-17,The Best of Me,26000000.0,26766213.0,41059418.0,2014,The Best of Me,0,2014,118,Romance,6.7,78474
2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,102559776.0,2014,Birdman or (The Unexpected Virtue of Ignorance),0,2014,119,Comedy,7.7,674404
2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,102559776.0,2014,Birdman or (The Unexpected Virtue of Ignorance),0,2014,119,Drama,7.7,674404
2014-10-17,Rudderless,5000000.0,56001.0,584499.0,2014,Rudderless,0,2014,105,Comedy,7.4,19638
2014-10-17,Rudderless,5000000.0,56001.0,584499.0,2014,Rudderless,0,2014,105,Drama,7.4,19638
2014-10-17,Rudderless,5000000.0,56001.0,584499.0,2014,Rudderless,0,2014,105,Music,7.4,19638
2014-10-17,Housebound,1500000.0,0.0,236863.0,2014,Housebound,0,2014,107,Comedy,6.7,38241
2014-10-17,Housebound,1500000.0,0.0,236863.0,2014,Housebound,0,2014,107,Horror,6.7,38241
2014-10-17,Housebound,1500000.0,0.0,236863.0,2014,Housebound,0,2014,107,Mystery,6.7,38241
2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,2014,Dear White People,0,2014,108,Comedy,6.2,26703
2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,2014,Dear White People,0,2014,108,Drama,6.2,26703
2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,2014,Dear White People,0,2014,108,Romance,6.2,26703
2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0,2014,Camp X-Ray,0,2014,117,Drama,6.9,43313
2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0,2014,Camp X-Ray,0,2014,117,War,6.9,43313
2017-10-17,Wonder,20000000.0,132422809.0,310742172.0,2017,Wonder,0,2017,113,Drama,7.9,183778
2017-10-17,Wonder,20000000.0,132422809.0,310742172.0,2017,Wonder,0,2017,113,Family,7.9,183778
2018-10-17,Le Flic de Belleville,16500000.0,0.0,8126380.0,2018,,0,2015,\N,Action,7.2,7
2018-10-17,Le Flic de Belleville,16500000.0,0.0,8126380.0,2018,,0,2015,\N,Drama,7.2,7
2018-10-17,Le Flic de Belleville,16500000.0,0.0,8126380.0,2018,,0,2015,\N,Mystery,7.2,7
2018-10-17,Halloween,10000000.0,159366015.0,255416089.0,2018,Halloween,0,2018,106,Crime,6.5,174257
2018-10-17,Halloween,10000000.0,159366015.0,255416089.0,2018,Halloween,0,2018,106,Drama,6.5,174257
2018-10-17,Halloween,10000000.0,159366015.0,255416089.0,2018,Halloween,0,2018,106,Horror,6.5,174257
2019-10-17,Maleficent: Mistress of Evil,185000000.0,113929605.0,489181357.0,2019,Maleficent: Mistress of Evil,0,2019,119,Adventure,6.6,121959
2019-10-17,Maleficent: Mistress of Evil,185000000.0,113929605.0,489181357.0,2019,Maleficent: Mistress of Evil,0,2019,119,Drama,6.6,121959
2019-10-17,Maleficent: Mistress of Evil,185000000.0,113929605.0,489181357.0,2019,Maleficent: Mistress of Evil,0,2019,119,Family,6.6,121959
1961-10-18,West Side Story,6000000.0,43700000.0,47596274.0,1961,,0,2015,\N,Action,7.2,7
1961-10-18,West Side Story,6000000.0,43700000.0,47596274.0,1961,,0,2015,\N,Drama,7.2,7
1961-10-18,West Side Story,6000000.0,43700000.0,47596274.0,1961,,0,2015,\N,Mystery,7.2,7
1974-10-18,The Texas Chainsaw Massacre,140000.0,26572439.0,26685383.0,1974,The Texas Chain Saw Massacre,0,1974,83,Horror,7.4,191654
1996-10-18,Sleepers,44000000.0,53300852.0,165600852.0,1996,Sleepers,0,1996,147,Crime,7.5,241226
1996-10-18,Sleepers,44000000.0,53300852.0,165600852.0,1996,Sleepers,0,1996,147,Drama,7.5,241226
1996-10-18,Sleepers,44000000.0,53300852.0,165600852.0,1996,Sleepers,0,1996,147,Thriller,7.5,241226
1996-10-18,Swingers,200000.0,4505922.0,6618578.0,1996,Swingers,0,1996,96,Comedy,7.2,89519
1996-10-18,Swingers,200000.0,4505922.0,6618578.0,1996,Swingers,0,1996,96,Drama,7.2,89519
2002-10-18,The Ring,48000000.0,129094024.0,248218486.0,2002,The Ring,0,2002,115,Horror,7.1,382816
2002-10-18,The Ring,48000000.0,129094024.0,248218486.0,2002,The Ring,0,2002,115,Mystery,7.1,382816
2002-10-18,Formula 51,27000000.0,5204007.0,5204007.0,2002,The 51st State,0,2001,93,Action,6.3,51369
2002-10-18,Formula 51,27000000.0,5204007.0,5204007.0,2002,The 51st State,0,2001,93,Comedy,6.3,51369
2002-10-18,Formula 51,27000000.0,5204007.0,5204007.0,2002,The 51st State,0,2001,93,Crime,6.3,51369
2002-10-18,Abandon,25000000.0,10719367.0,12219367.0,2002,Abandon,0,2002,99,Drama,4.8,10239
2002-10-18,Abandon,25000000.0,10719367.0,12219367.0,2002,Abandon,0,2002,99,Mystery,4.8,10239
2002-10-18,Abandon,25000000.0,10719367.0,12219367.0,2002,Abandon,0,2002,99,Romance,4.8,10239
2002-10-18,Auto Focus,7000000.0,2062066.0,2703821.0,2002,Auto Focus,0,2002,105,Biography,6.7,15333
2002-10-18,Auto Focus,7000000.0,2062066.0,2703821.0,2002,Auto Focus,0,2002,105,Crime,6.7,15333
2002-10-18,Auto Focus,7000000.0,2062066.0,2703821.0,2002,Auto Focus,0,2002,105,Drama,6.7,15333
2002-10-18,Real Women Have Curves,3000000.0,5853194.0,7777790.0,2002,Real Women Have Curves,0,2002,90,Comedy,6.9,8401
2002-10-18,Real Women Have Curves,3000000.0,5853194.0,7777790.0,2002,Real Women Have Curves,0,2002,90,Drama,6.9,8401
2006-10-18,51 Birch Street,350000.0,84689.0,84689.0,2006,51 Birch Street,0,2005,90,Documentary,7.3,942
2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,2013,Carrie,0,2013,100,Drama,5.8,150468
2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,2013,Carrie,0,2013,100,Horror,5.8,150468
2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,2013,Carrie,0,2013,100,Thriller,5.8,150468
2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,2013,The Fifth Estate,0,2013,128,Biography,6.2,43064
2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,2013,The Fifth Estate,0,2013,128,Crime,6.2,43064
2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,2013,The Fifth Estate,0,2013,128,Drama,6.2,43064
2013-10-18,12 Years a Slave,20000000.0,56671993.0,180765061.0,2013,12 Years a Slave,0,2013,134,Biography,8.1,751767
2013-10-18,12 Years a Slave,20000000.0,56671993.0,180765061.0,2013,12 Years a Slave,0,2013,134,Drama,8.1,751767
